timestamp,hourly_channels,hourly_viewership,channels_change,viewership_change,game_name
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-20 01:00:00+00:00,1,116,1.0,116.0,Minecraft
2024-04-20 02:00:00+00:00,0,0,-1.0,-116.0,Minecraft
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-20 06:00:00+00:00,1,176,1.0,176.0,Minecraft
2024-04-20 07:00:00+00:00,1,95,0.0,-81.0,Minecraft
2024-04-20 08:00:00+00:00,0,0,-1.0,-95.0,Minecraft
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-20 10:00:00+00:00,0,0,0.0,0.0,Minecraft
2024-04-20 11:00:00+00:00,5,712,5.0,712.0,Minecraft
2024-04-20 12:00:00+00:00,5,803,0.0,91.0,Minecraft
2024-04-20 13:00:00+00:00,7,6445,2.0,5642.0,Minecraft
2024-04-20 14:00:00+00:00,2,3070,-5.0,-3375.0,Minecraft
2024-04-20 15:00:00+00:00,9,1346,7.0,-1724.0,Minecraft
2024-04-20 16:00:00+00:00,14,3827,5.0,2481.0,Minecraft
2024-04-20 17:00:00+00:00,11,2849,-3.0,-978.0,Minecraft
2024-04-20 18:00:00+00:00,23,5359,12.0,2510.0,Minecraft
2024-04-20 19:00:00+00:00,15,2872,-8.0,-2487.0,Minecraft
2024-04-19 04:00:00+00:00,1,96,,,Music
2024-04-19 05:00:00+00:00,0,0,-1.0,-96.0,Music
2024-04-19 06:00:00+00:00,1,87,1.0,87.0,Music
2024-04-19 07:00:00+00:00,0,0,-1.0,-87.0,Music
2024-04-19 08:00:00+00:00,1,307,1.0,307.0,Music
2024-04-19 09:00:00+00:00,0,0,-1.0,-307.0,Music
2024-04-19 10:00:00+00:00,1,90,1.0,90.0,Music
2024-04-19 11:00:00+00:00,0,0,-1.0,-90.0,Music
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,Music
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,Music
2024-04-19 14:00:00+00:00,1,108,1.0,108.0,Music
2024-04-19 15:00:00+00:00,0,0,-1.0,-108.0,Music
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Music
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Music
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Music
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Music
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Music
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Music
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Music
2024-04-19 23:00:00+00:00,1,236,1.0,236.0,Music
2024-04-20 00:00:00+00:00,0,0,-1.0,-236.0,Music
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Music
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Music
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Music
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Music
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Music
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Music
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Music
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Music
2024-04-20 09:00:00+00:00,1,83,1.0,83.0,Music
2024-04-20 10:00:00+00:00,1,72,0.0,-11.0,Music
2024-04-20 11:00:00+00:00,3,407,2.0,335.0,Music
2024-04-20 12:00:00+00:00,2,298,-1.0,-109.0,Music
2024-04-20 13:00:00+00:00,5,958,3.0,660.0,Music
2024-04-20 14:00:00+00:00,6,1423,1.0,465.0,Music
2024-04-20 15:00:00+00:00,5,799,-1.0,-624.0,Music
2024-04-20 16:00:00+00:00,13,4521,8.0,3722.0,Music
2024-04-20 17:00:00+00:00,20,5859,7.0,1338.0,Music
2024-04-20 18:00:00+00:00,23,4613,3.0,-1246.0,Music
2024-04-20 19:00:00+00:00,14,2107,-9.0,-2506.0,Music
2024-04-19 22:00:00+00:00,1,8,,,NBA 2K24
2024-04-19 23:00:00+00:00,0,0,-1.0,-8.0,NBA 2K24
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,NBA 2K24
2024-04-20 10:00:00+00:00,1,6,1.0,6.0,NBA 2K24
2024-04-20 11:00:00+00:00,0,0,-1.0,-6.0,NBA 2K24
2024-04-20 12:00:00+00:00,2,62,2.0,62.0,NBA 2K24
2024-04-20 13:00:00+00:00,0,0,-2.0,-62.0,NBA 2K24
2024-04-20 14:00:00+00:00,5,193,5.0,193.0,NBA 2K24
2024-04-20 15:00:00+00:00,6,99,1.0,-94.0,NBA 2K24
2024-04-20 16:00:00+00:00,16,748,10.0,649.0,NBA 2K24
2024-04-20 17:00:00+00:00,16,274,0.0,-474.0,NBA 2K24
2024-04-20 18:00:00+00:00,31,14275,15.0,14001.0,NBA 2K24
2024-04-20 19:00:00+00:00,18,76,-13.0,-14199.0,NBA 2K24
2024-04-19 15:00:00+00:00,1,682,,,No Rest for the Wicked
2024-04-19 16:00:00+00:00,0,0,-1.0,-682.0,No Rest for the Wicked
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,No Rest for the Wicked
2024-04-20 08:00:00+00:00,3,2203,3.0,2203.0,No Rest for the Wicked
2024-04-20 09:00:00+00:00,1,21,-2.0,-2182.0,No Rest for the Wicked
2024-04-20 10:00:00+00:00,3,2063,2.0,2042.0,No Rest for the Wicked
2024-04-20 11:00:00+00:00,2,97,-1.0,-1966.0,No Rest for the Wicked
2024-04-20 12:00:00+00:00,6,776,4.0,679.0,No Rest for the Wicked
2024-04-20 13:00:00+00:00,7,1177,1.0,401.0,No Rest for the Wicked
2024-04-20 14:00:00+00:00,8,680,1.0,-497.0,No Rest for the Wicked
2024-04-20 15:00:00+00:00,14,6173,6.0,5493.0,No Rest for the Wicked
2024-04-20 16:00:00+00:00,12,2557,-2.0,-3616.0,No Rest for the Wicked
2024-04-20 17:00:00+00:00,24,2252,12.0,-305.0,No Rest for the Wicked
2024-04-20 18:00:00+00:00,15,1402,-9.0,-850.0,No Rest for the Wicked
2024-04-20 19:00:00+00:00,4,254,-11.0,-1148.0,No Rest for the Wicked
2024-04-20 07:00:00+00:00,1,12382,,,Noita
2024-04-20 08:00:00+00:00,0,0,-1.0,-12382.0,Noita
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Noita
2024-04-20 10:00:00+00:00,0,0,0.0,0.0,Noita
2024-04-20 11:00:00+00:00,0,0,0.0,0.0,Noita
2024-04-20 12:00:00+00:00,0,0,0.0,0.0,Noita
2024-04-20 13:00:00+00:00,1,2,1.0,2.0,Noita
2024-04-20 14:00:00+00:00,0,0,-1.0,-2.0,Noita
2024-04-20 15:00:00+00:00,4,22,4.0,22.0,Noita
2024-04-20 16:00:00+00:00,5,105,1.0,83.0,Noita
2024-04-20 17:00:00+00:00,3,37,-2.0,-68.0,Noita
2024-04-20 18:00:00+00:00,16,174,13.0,137.0,Noita
2024-04-20 19:00:00+00:00,12,124,-4.0,-50.0,Noita
2024-04-19 16:00:00+00:00,1,50,,,Old School RuneScape
2024-04-19 17:00:00+00:00,0,0,-1.0,-50.0,Old School RuneScape
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-20 02:00:00+00:00,1,61,1.0,61.0,Old School RuneScape
2024-04-20 03:00:00+00:00,0,0,-1.0,-61.0,Old School RuneScape
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Old School RuneScape
2024-04-20 09:00:00+00:00,2,22,2.0,22.0,Old School RuneScape
2024-04-20 10:00:00+00:00,1,1889,-1.0,1867.0,Old School RuneScape
2024-04-20 11:00:00+00:00,0,0,-1.0,-1889.0,Old School RuneScape
2024-04-20 12:00:00+00:00,3,52,3.0,52.0,Old School RuneScape
2024-04-20 13:00:00+00:00,4,147,1.0,95.0,Old School RuneScape
2024-04-20 14:00:00+00:00,12,1934,8.0,1787.0,Old School RuneScape
2024-04-20 15:00:00+00:00,9,270,-3.0,-1664.0,Old School RuneScape
2024-04-20 16:00:00+00:00,15,832,6.0,562.0,Old School RuneScape
2024-04-20 17:00:00+00:00,9,277,-6.0,-555.0,Old School RuneScape
2024-04-20 18:00:00+00:00,29,967,20.0,690.0,Old School RuneScape
2024-04-20 19:00:00+00:00,12,232,-17.0,-735.0,Old School RuneScape
2024-04-18 21:00:00+00:00,1,47,,,Overwatch 2
2024-04-18 22:00:00+00:00,0,0,-1.0,-47.0,Overwatch 2
2024-04-18 23:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 00:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 01:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 02:00:00+00:00,1,39,1.0,39.0,Overwatch 2
2024-04-19 03:00:00+00:00,0,0,-1.0,-39.0,Overwatch 2
2024-04-19 04:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 05:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 06:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 07:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 08:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 09:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 10:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 11:00:00+00:00,2,217,2.0,217.0,Overwatch 2
2024-04-19 12:00:00+00:00,0,0,-2.0,-217.0,Overwatch 2
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-20 02:00:00+00:00,1,586,1.0,586.0,Overwatch 2
2024-04-20 03:00:00+00:00,0,0,-1.0,-586.0,Overwatch 2
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-20 05:00:00+00:00,1,53,1.0,53.0,Overwatch 2
2024-04-20 06:00:00+00:00,0,0,-1.0,-53.0,Overwatch 2
2024-04-20 07:00:00+00:00,1,27,1.0,27.0,Overwatch 2
2024-04-20 08:00:00+00:00,0,0,-1.0,-27.0,Overwatch 2
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Overwatch 2
2024-04-20 10:00:00+00:00,4,11126,4.0,11126.0,Overwatch 2
2024-04-20 11:00:00+00:00,1,127,-3.0,-10999.0,Overwatch 2
2024-04-20 12:00:00+00:00,1,36,0.0,-91.0,Overwatch 2
2024-04-20 13:00:00+00:00,4,2242,3.0,2206.0,Overwatch 2
2024-04-20 14:00:00+00:00,13,4701,9.0,2459.0,Overwatch 2
2024-04-20 15:00:00+00:00,14,20771,1.0,16070.0,Overwatch 2
2024-04-20 16:00:00+00:00,13,4060,-1.0,-16711.0,Overwatch 2
2024-04-20 17:00:00+00:00,17,1754,4.0,-2306.0,Overwatch 2
2024-04-20 18:00:00+00:00,15,2236,-2.0,482.0,Overwatch 2
2024-04-20 19:00:00+00:00,11,1000,-4.0,-1236.0,Overwatch 2
2024-04-19 21:00:00+00:00,2,112,,,PUBG: BATTLEGROUNDS
2024-04-19 22:00:00+00:00,0,0,-2.0,-112.0,PUBG: BATTLEGROUNDS
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,PUBG: BATTLEGROUNDS
2024-04-20 00:00:00+00:00,1,37,1.0,37.0,PUBG: BATTLEGROUNDS
2024-04-20 01:00:00+00:00,0,0,-1.0,-37.0,PUBG: BATTLEGROUNDS
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,PUBG: BATTLEGROUNDS
2024-04-20 03:00:00+00:00,1,716,1.0,716.0,PUBG: BATTLEGROUNDS
2024-04-20 04:00:00+00:00,0,0,-1.0,-716.0,PUBG: BATTLEGROUNDS
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,PUBG: BATTLEGROUNDS
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,PUBG: BATTLEGROUNDS
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,PUBG: BATTLEGROUNDS
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,PUBG: BATTLEGROUNDS
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,PUBG: BATTLEGROUNDS
2024-04-20 10:00:00+00:00,2,89,2.0,89.0,PUBG: BATTLEGROUNDS
2024-04-20 11:00:00+00:00,2,62,0.0,-27.0,PUBG: BATTLEGROUNDS
2024-04-20 12:00:00+00:00,2,319,0.0,257.0,PUBG: BATTLEGROUNDS
2024-04-20 13:00:00+00:00,3,266,1.0,-53.0,PUBG: BATTLEGROUNDS
2024-04-20 14:00:00+00:00,3,260,0.0,-6.0,PUBG: BATTLEGROUNDS
2024-04-20 15:00:00+00:00,9,332,6.0,72.0,PUBG: BATTLEGROUNDS
2024-04-20 16:00:00+00:00,12,2178,3.0,1846.0,PUBG: BATTLEGROUNDS
2024-04-20 17:00:00+00:00,28,2381,16.0,203.0,PUBG: BATTLEGROUNDS
2024-04-20 18:00:00+00:00,22,6070,-6.0,3689.0,PUBG: BATTLEGROUNDS
2024-04-20 19:00:00+00:00,13,1471,-9.0,-4599.0,PUBG: BATTLEGROUNDS
2024-04-20 06:00:00+00:00,2,38,,,Path of Exile
2024-04-20 07:00:00+00:00,1,104,-1.0,66.0,Path of Exile
2024-04-20 08:00:00+00:00,1,1034,0.0,930.0,Path of Exile
2024-04-20 09:00:00+00:00,0,0,-1.0,-1034.0,Path of Exile
2024-04-20 10:00:00+00:00,3,54,3.0,54.0,Path of Exile
2024-04-20 11:00:00+00:00,4,783,1.0,729.0,Path of Exile
2024-04-20 12:00:00+00:00,7,830,3.0,47.0,Path of Exile
2024-04-20 13:00:00+00:00,10,355,3.0,-475.0,Path of Exile
2024-04-20 14:00:00+00:00,11,1134,1.0,779.0,Path of Exile
2024-04-20 15:00:00+00:00,11,5556,0.0,4422.0,Path of Exile
2024-04-20 16:00:00+00:00,13,2984,2.0,-2572.0,Path of Exile
2024-04-20 17:00:00+00:00,13,354,0.0,-2630.0,Path of Exile
2024-04-20 18:00:00+00:00,16,4002,3.0,3648.0,Path of Exile
2024-04-20 19:00:00+00:00,6,233,-10.0,-3769.0,Path of Exile
2024-04-18 21:00:00+00:00,1,4,,,"Pools, Hot Tubs, and Beaches"
2024-04-18 22:00:00+00:00,0,0,-1.0,-4.0,"Pools, Hot Tubs, and Beaches"
2024-04-18 23:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 00:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 01:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 02:00:00+00:00,1,1,1.0,1.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 03:00:00+00:00,0,0,-1.0,-1.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 04:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 05:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 06:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 07:00:00+00:00,1,6,1.0,6.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 08:00:00+00:00,1,1,0.0,-5.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 09:00:00+00:00,0,0,-1.0,-1.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 10:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 16:00:00+00:00,4,6,4.0,6.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 17:00:00+00:00,0,0,-4.0,-6.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 18:00:00+00:00,2,4,2.0,4.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 19:00:00+00:00,3,5,1.0,1.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 20:00:00+00:00,1,1,-2.0,-4.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 21:00:00+00:00,1,1,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 22:00:00+00:00,1,1,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-19 23:00:00+00:00,0,0,-1.0,-1.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 01:00:00+00:00,2,13,2.0,13.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 02:00:00+00:00,2,3,0.0,-10.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 03:00:00+00:00,2,2,0.0,-1.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 04:00:00+00:00,3,216,1.0,214.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 05:00:00+00:00,0,0,-3.0,-216.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 07:00:00+00:00,1,2,1.0,2.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 08:00:00+00:00,1,189,0.0,187.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 09:00:00+00:00,1,32,0.0,-157.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 10:00:00+00:00,0,0,-1.0,-32.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 11:00:00+00:00,0,0,0.0,0.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 12:00:00+00:00,2,3,2.0,3.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 13:00:00+00:00,4,7,2.0,4.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 14:00:00+00:00,4,2797,0.0,2790.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 15:00:00+00:00,3,7,-1.0,-2790.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 16:00:00+00:00,6,338,3.0,331.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 17:00:00+00:00,7,38,1.0,-300.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 18:00:00+00:00,13,348,6.0,310.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 19:00:00+00:00,8,1007,-5.0,659.0,"Pools, Hot Tubs, and Beaches"
2024-04-20 08:00:00+00:00,1,20,,,Pummel Party
2024-04-20 09:00:00+00:00,0,0,-1.0,-20.0,Pummel Party
2024-04-20 10:00:00+00:00,2,35,2.0,35.0,Pummel Party
2024-04-20 11:00:00+00:00,1,13,-1.0,-22.0,Pummel Party
2024-04-20 12:00:00+00:00,0,0,-1.0,-13.0,Pummel Party
2024-04-20 13:00:00+00:00,0,0,0.0,0.0,Pummel Party
2024-04-20 14:00:00+00:00,4,1235,4.0,1235.0,Pummel Party
2024-04-20 15:00:00+00:00,4,62,0.0,-1173.0,Pummel Party
2024-04-20 16:00:00+00:00,2,22,-2.0,-40.0,Pummel Party
2024-04-20 17:00:00+00:00,7,1024,5.0,1002.0,Pummel Party
2024-04-20 18:00:00+00:00,14,82,7.0,-942.0,Pummel Party
2024-04-20 19:00:00+00:00,4,15,-10.0,-67.0,Pummel Party
2024-04-19 02:00:00+00:00,1,29,,,ROBLOX
2024-04-19 03:00:00+00:00,0,0,-1.0,-29.0,ROBLOX
2024-04-19 04:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 05:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 06:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 07:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 08:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 09:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 10:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 13:00:00+00:00,1,78,1.0,78.0,ROBLOX
2024-04-19 14:00:00+00:00,0,0,-1.0,-78.0,ROBLOX
2024-04-19 15:00:00+00:00,2,36,2.0,36.0,ROBLOX
2024-04-19 16:00:00+00:00,0,0,-2.0,-36.0,ROBLOX
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-19 21:00:00+00:00,1,8,1.0,8.0,ROBLOX
2024-04-19 22:00:00+00:00,1,18,0.0,10.0,ROBLOX
2024-04-19 23:00:00+00:00,0,0,-1.0,-18.0,ROBLOX
2024-04-20 00:00:00+00:00,1,13,1.0,13.0,ROBLOX
2024-04-20 01:00:00+00:00,1,20,0.0,7.0,ROBLOX
2024-04-20 02:00:00+00:00,0,0,-1.0,-20.0,ROBLOX
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,ROBLOX
2024-04-20 10:00:00+00:00,1,19,1.0,19.0,ROBLOX
2024-04-20 11:00:00+00:00,1,24,0.0,5.0,ROBLOX
2024-04-20 12:00:00+00:00,7,425,6.0,401.0,ROBLOX
2024-04-20 13:00:00+00:00,2,17,-5.0,-408.0,ROBLOX
2024-04-20 14:00:00+00:00,2,16,0.0,-1.0,ROBLOX
2024-04-20 15:00:00+00:00,6,233,4.0,217.0,ROBLOX
2024-04-20 16:00:00+00:00,9,194,3.0,-39.0,ROBLOX
2024-04-20 17:00:00+00:00,26,531,17.0,337.0,ROBLOX
2024-04-20 18:00:00+00:00,23,757,-3.0,226.0,ROBLOX
2024-04-20 19:00:00+00:00,15,388,-8.0,-369.0,ROBLOX
2024-04-19 23:00:00+00:00,1,12,,,Red Dead Redemption 2
2024-04-20 00:00:00+00:00,0,0,-1.0,-12.0,Red Dead Redemption 2
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Red Dead Redemption 2
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Red Dead Redemption 2
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Red Dead Redemption 2
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Red Dead Redemption 2
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Red Dead Redemption 2
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Red Dead Redemption 2
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Red Dead Redemption 2
2024-04-20 08:00:00+00:00,2,108,2.0,108.0,Red Dead Redemption 2
2024-04-20 09:00:00+00:00,2,108,0.0,0.0,Red Dead Redemption 2
2024-04-20 10:00:00+00:00,1,284,-1.0,176.0,Red Dead Redemption 2
2024-04-20 11:00:00+00:00,6,415,5.0,131.0,Red Dead Redemption 2
2024-04-20 12:00:00+00:00,3,1221,-3.0,806.0,Red Dead Redemption 2
2024-04-20 13:00:00+00:00,6,319,3.0,-902.0,Red Dead Redemption 2
2024-04-20 14:00:00+00:00,6,275,0.0,-44.0,Red Dead Redemption 2
2024-04-20 15:00:00+00:00,8,657,2.0,382.0,Red Dead Redemption 2
2024-04-20 16:00:00+00:00,13,256,5.0,-401.0,Red Dead Redemption 2
